lr-AdamW,step,train_loss_phi,train_loss_psi,train_loss_omega,train_loss_tau,train_loss_CA:C:1N,train_loss_C:1N:1CA,train_loss,epoch,val_loss_phi,val_loss_psi,val_loss_omega,val_loss_tau,val_loss_CA:C:1N,val_loss_C:1N:1CA,val_loss
2.8899999999999998e-05,2890,,,,,,,,,,,,,,,
,2894,0.24158667027950287,0.3379754424095154,0.08091709017753601,0.03629771247506142,0.03155197575688362,0.03943359851837158,0.1279604136943817,578,,,,,,,
,2894,,,,,,,,578,0.2624587118625641,0.34359458088874817,0.06949576735496521,0.03259426727890968,0.017851760610938072,0.024684688076376915,0.12511329352855682
2.895e-05,2895,,,,,,,,,,,,,,,
,2899,0.2663567364215851,0.34543323516845703,0.06188177317380905,0.03373883292078972,0.023954391479492188,0.031099308282136917,0.1270773857831955,579,,,,,,,
,2899,,,,,,,,579,0.28347718715667725,0.37518638372421265,0.12155071645975113,0.07091567665338516,0.041850682348012924,0.0541205108165741,0.15785019099712372
2.9e-05,2900,,,,,,,,,,,,,,,
,2904,0.28932827711105347,0.3771887421607971,0.12498144060373306,0.07602430135011673,0.0575849749147892,0.0680064782500267,0.16551904380321503,580,,,,,,,
,2904,,,,,,,,580,0.28439953923225403,0.3448972702026367,0.08995112776756287,0.03736777603626251,0.02356269583106041,0.03230207785964012,0.13541342318058014
2.9049999999999998e-05,2905,,,,,,,,,,,,,,,
,2909,0.2522909641265869,0.3332579433917999,0.08182960003614426,0.053651515394449234,0.0352616012096405,0.037989381700754166,0.1323801726102829,581,,,,,,,
,2909,,,,,,,,581,0.30865246057510376,0.3921368420124054,0.09350572526454926,0.04557440057396889,0.027417143806815147,0.03182968124747276,0.1498527079820633
2.91e-05,2910,,,,,,,,,,,,,,,
,2914,0.21174195408821106,0.27623167634010315,0.08829014748334885,0.05285026505589485,0.040188614279031754,0.048374488949775696,0.11961286514997482,582,,,,,,,
,2914,,,,,,,,582,0.2712356150150299,0.34438857436180115,0.07837796956300735,0.02885354869067669,0.01694781519472599,0.024618903174996376,0.12740373611450195
2.915e-05,2915,,,,,,,,,,,,,,,
,2919,0.2663399577140808,0.3775450587272644,0.10629890114068985,0.05213535204529762,0.04118676111102104,0.04883822053670883,0.1487240493297577,583,,,,,,,
,2919,,,,,,,,583,0.2912880778312683,0.35085469484329224,0.07192909717559814,0.03372638672590256,0.02139725722372532,0.021129606291651726,0.13172085583209991
2.9199999999999998e-05,2920,,,,,,,,,,,,,,,
,2924,0.15220685303211212,0.2946808934211731,0.05118485912680626,0.03215768188238144,0.0292147658765316,0.033418767154216766,0.09881064295768738,584,,,,,,,
,2924,,,,,,,,584,0.24329404532909393,0.3260122239589691,0.08363142609596252,0.0471387542784214,0.024108722805976868,0.03324923291802406,0.12623906135559082
2.925e-05,2925,,,,,,,,,,,,,,,
,2929,0.23384399712085724,0.332206130027771,0.0634511262178421,0.026568584144115448,0.020830349996685982,0.023301998153328896,0.11670036613941193,585,,,,,,,
,2929,,,,,,,,585,0.33655646443367004,0.40518900752067566,0.11214614659547806,0.05573344975709915,0.021934332326054573,0.03202410042285919,0.16059724986553192
2.93e-05,2930,,,,,,,,,,,,,,,
,2934,0.23181608319282532,0.29974281787872314,0.08205664157867432,0.0280416551977396,0.02347829006612301,0.029399320483207703,0.11575581133365631,586,,,,,,,
,2934,,,,,,,,586,0.28529924154281616,0.3637528121471405,0.07221999764442444,0.02110389433801174,0.015947172418236732,0.017040731385350227,0.12922731041908264
2.935e-05,2935,,,,,,,,,,,,,,,
,2939,0.2279442846775055,0.3112208843231201,0.0560741201043129,0.030167732387781143,0.019155222922563553,0.023482048884034157,0.1113407164812088,587,,,,,,,
,2939,,,,,,,,587,0.30635619163513184,0.3812609016895294,0.10189192742109299,0.045317452400922775,0.028724446892738342,0.031772714108228683,0.14922061562538147
2.94e-05,2940,,,,,,,,,,,,,,,
,2944,0.2916981279850006,0.3491462469100952,0.11394035071134567,0.054412879049777985,0.03268630430102348,0.03422112762928009,0.14601749181747437,588,,,,,,,
,2944,,,,,,,,588,0.251086562871933,0.32168853282928467,0.056708406656980515,0.01779848337173462,0.011177840642631054,0.011576595716178417,0.11167274415493011
2.945e-05,2945,,,,,,,,,,,,,,,
,2949,0.30237069725990295,0.400369256734848,0.0768987238407135,0.03620177134871483,0.021154901012778282,0.02583235688507557,0.1438046395778656,589,,,,,,,
,2949,,,,,,,,589,0.2857299745082855,0.3630353808403015,0.06831413507461548,0.04206077754497528,0.02205575630068779,0.02638424187898636,0.13459670543670654
2.95e-05,2950,,,,,,,,,,,,,,,
,2954,0.3234596252441406,0.38025882840156555,0.08375591784715652,0.044390492141246796,0.023896344006061554,0.027133746072649956,0.14714916050434113,590,,,,,,,
,2954,,,,,,,,590,0.2887885570526123,0.3617140054702759,0.08726766705513,0.04486948251724243,0.017057141289114952,0.02297092415392399,0.13711130619049072
2.955e-05,2955,,,,,,,,,,,,,,,
,2959,0.29557251930236816,0.4124041497707367,0.08735916018486023,0.06140226870775223,0.05999906361103058,0.06334032863378525,0.16334626078605652,591,,,,,,,
,2959,,,,,,,,591,0.34510624408721924,0.41769924759864807,0.1445326954126358,0.08756385743618011,0.05058806762099266,0.06475716829299927,0.18504121899604797
2.96e-05,2960,,,,,,,,,,,,,,,
,2964,0.23461224138736725,0.3193187415599823,0.1333659142255783,0.0777495875954628,0.05167853832244873,0.06358180195093155,0.14671781659126282,592,,,,,,,
,2964,,,,,,,,592,0.33472156524658203,0.40379267930984497,0.13352222740650177,0.06858574599027634,0.049457017332315445,0.05807715654373169,0.17469273507595062
2.965e-05,2965,,,,,,,,,,,,,,,
,2969,0.28424376249313354,0.36091703176498413,0.08378073573112488,0.03868632763624191,0.024437788873910904,0.02618734911084175,0.13637550175189972,593,,,,,,,
,2969,,,,,,,,593,0.3141079246997833,0.38642534613609314,0.1037481427192688,0.053754642605781555,0.035927124321460724,0.0399145632982254,0.15564629435539246
2.97e-05,2970,,,,,,,,,,,,,,,
,2974,0.34165194630622864,0.4223704934120178,0.15579888224601746,0.09553636610507965,0.06391575187444687,0.07966913282871246,0.1931571066379547,594,,,,,,,
,2974,,,,,,,,594,0.3000125586986542,0.36894461512565613,0.11957082897424698,0.0622897706925869,0.03546471521258354,0.041469983756542206,0.15462541580200195
2.975e-05,2975,,,,,,,,,,,,,,,
,2979,0.2877611219882965,0.3186747133731842,0.09013265371322632,0.05150820314884186,0.03823073208332062,0.03946106880903244,0.13762809336185455,595,,,,,,,
,2979,,,,,,,,595,0.26835334300994873,0.3614332377910614,0.07975799590349197,0.0333111397922039,0.022040240466594696,0.02679946832358837,0.13194924592971802
2.98e-05,2980,,,,,,,,,,,,,,,
,2984,0.41607949137687683,0.45411261916160583,0.18892094492912292,0.10487516224384308,0.057602908462285995,0.0748441070318222,0.21607252955436707,596,,,,,,,
,2984,,,,,,,,596,0.26676130294799805,0.33196982741355896,0.10075151175260544,0.040705740451812744,0.020373161882162094,0.0309973806142807,0.131926491856575
2.985e-05,2985,,,,,,,,,,,,,,,
,2989,0.2334090918302536,0.3126266300678253,0.06462594121694565,0.049429770559072495,0.025195052847266197,0.03064257837831974,0.11932151019573212,597,,,,,,,
,2989,,,,,,,,597,0.28682059049606323,0.34090951085090637,0.08091635257005692,0.03647124394774437,0.026838548481464386,0.02940385788679123,0.13356001675128937
2.9900000000000002e-05,2990,,,,,,,,,,,,,,,
,2994,0.29065996408462524,0.3986274302005768,0.1229243278503418,0.08010685443878174,0.0515807643532753,0.05579788237810135,0.16661620140075684,598,,,,,,,
,2994,,,,,,,,598,0.23416315019130707,0.3008715808391571,0.08094567060470581,0.037780698388814926,0.02598545141518116,0.03260359540581703,0.1187250167131424
2.995e-05,2995,,,,,,,,,,,,,,,
,2999,0.24097304046154022,0.3117534816265106,0.08933934569358826,0.051660556346178055,0.05124102532863617,0.04702635481953621,0.13199898600578308,599,,,,,,,
,2999,,,,,,,,599,0.26826047897338867,0.3256535232067108,0.07763338088989258,0.036135103553533554,0.02450553886592388,0.02486792579293251,0.12617598474025726
3e-05,3000,,,,,,,,,,,,,,,
,3004,0.2840287387371063,0.3771897852420807,0.12772372364997864,0.06986330449581146,0.04686423018574715,0.05470181629061699,0.16006194055080414,600,,,,,,,
,3004,,,,,,,,600,0.3392268419265747,0.3963579535484314,0.13350330293178558,0.0628475695848465,0.03992634639143944,0.043618373572826385,0.16924673318862915
3.0050000000000002e-05,3005,,,,,,,,,,,,,,,
,3009,0.21962986886501312,0.3343813717365265,0.07154694944620132,0.026675814762711525,0.025642260909080505,0.024188552051782608,0.11701079457998276,601,,,,,,,
,3009,,,,,,,,601,0.2584325969219208,0.3294294476509094,0.07256510108709335,0.0386740006506443,0.02856266126036644,0.02463972009718418,0.1253839135169983
3.01e-05,3010,,,,,,,,,,,,,,,
,3014,0.2524152994155884,0.34214821457862854,0.08668309450149536,0.03299824893474579,0.029273923486471176,0.02728201076388359,0.12846681475639343,602,,,,,,,
,3014,,,,,,,,602,0.25825488567352295,0.34119635820388794,0.07177437841892242,0.03022133931517601,0.01649659126996994,0.02107112854719162,0.12316911667585373
3.015e-05,3015,,,,,,,,,,,,,,,
,3019,0.2537705898284912,0.35007548332214355,0.06445234268903732,0.027032770216464996,0.021604016423225403,0.02225647307932377,0.12319861352443695,603,,,,,,,
,3019,,,,,,,,603,0.23787939548492432,0.31734564900398254,0.05193094164133072,0.01530484575778246,0.010059406980872154,0.010245218873023987,0.10712757706642151
3.02e-05,3020,,,,,,,,,,,,,,,
,3024,0.2695191204547882,0.3941771984100342,0.09583377838134766,0.03517069295048714,0.027900857850909233,0.029995126649737358,0.14209946990013123,604,,,,,,,
,3024,,,,,,,,604,0.29123637080192566,0.3687111437320709,0.07785452157258987,0.028129836544394493,0.016040392220020294,0.0211647879332304,0.1338561773300171
3.025e-05,3025,,,,,,,,,,,,,,,
,3029,0.18767844140529633,0.3228756785392761,0.05299698933959007,0.021623842418193817,0.01812606304883957,0.018349656835198402,0.10360845178365707,605,,,,,,,
,3029,,,,,,,,605,0.2814423441886902,0.3350640833377838,0.09887659549713135,0.04922894760966301,0.029314326122403145,0.0336405485868454,0.1379278153181076
3.03e-05,3030,,,,,,,,,,,,,,,
,3034,0.24038513004779816,0.30625495314598083,0.10070156306028366,0.04665134847164154,0.03804844245314598,0.03681325539946556,0.12814246118068695,606,,,,,,,
,3034,,,,,,,,606,0.31780821084976196,0.3806729316711426,0.08777395635843277,0.037667710334062576,0.020178556442260742,0.023136213421821594,0.14453959465026855
3.035e-05,3035,,,,,,,,,,,,,,,
,3039,0.3531782329082489,0.4025176763534546,0.15897038578987122,0.14169028401374817,0.09505859017372131,0.10581827908754349,0.20953890681266785,607,,,,,,,
,3039,,,,,,,,607,0.2753637731075287,0.34515732526779175,0.10968583822250366,0.05217021331191063,0.031689539551734924,0.042228106409311295,0.14271581172943115
3.04e-05,3040,,,,,,,,,,,,,,,
,3044,0.2467370182275772,0.33752939105033875,0.04660419374704361,0.018824972212314606,0.015675436705350876,0.01696489378809929,0.11372265219688416,608,,,,,,,
,3044,,,,,,,,608,0.29201725125312805,0.3484055995941162,0.10795670747756958,0.042102597653865814,0.026982709765434265,0.03549671173095703,0.14216026663780212
3.045e-05,3045,,,,,,,,,,,,,,,
,3049,0.3261089324951172,0.3967314064502716,0.14383703470230103,0.08365168422460556,0.04834134504199028,0.06647710502147675,0.177524596452713,609,,,,,,,
,3049,,,,,,,,609,0.27708786725997925,0.3269228935241699,0.11654292792081833,0.05665167048573494,0.03527126461267471,0.037109795957803726,0.14159774780273438
3.05e-05,3050,,,,,,,,,,,,,,,
,3054,0.4158988296985626,0.45216795802116394,0.1339326649904251,0.06513731181621552,0.04473760351538658,0.04704313725233078,0.19315293431282043,610,,,,,,,
,3054,,,,,,,,610,0.25298669934272766,0.33208176493644714,0.0790398046374321,0.033254675567150116,0.018394125625491142,0.022887855768203735,0.12310749292373657
3.0550000000000004e-05,3055,,,,,,,,,,,,,,,
,3059,0.3400022089481354,0.4217710494995117,0.10779456049203873,0.058037545531988144,0.039577800780534744,0.03741811588406563,0.16743354499340057,611,,,,,,,
,3059,,,,,,,,611,0.2224697470664978,0.31375616788864136,0.05666237324476242,0.03289129585027695,0.02094445563852787,0.02408020943403244,0.11180071532726288
3.06e-05,3060,,,,,,,,,,,,,,,
,3064,0.27645066380500793,0.3407911956310272,0.13472506403923035,0.06311468034982681,0.04737414792180061,0.05312524735927582,0.1525968313217163,612,,,,,,,
,3064,,,,,,,,612,0.2690691351890564,0.34525662660598755,0.0830104723572731,0.030177751556038857,0.015002187341451645,0.022783780470490456,0.12755000591278076
3.065e-05,3065,,,,,,,,,,,,,,,
,3069,0.2882179021835327,0.3609240651130676,0.13277961313724518,0.07477462291717529,0.04966431111097336,0.05207754671573639,0.1597396731376648,613,,,,,,,
,3069,,,,,,,,613,0.24655736982822418,0.34240594506263733,0.0911542996764183,0.06356054544448853,0.03538886830210686,0.041578568518161774,0.13677427172660828
3.07e-05,3070,,,,,,,,,,,,,,,
,3074,0.24042601883411407,0.3162496089935303,0.08228366076946259,0.06373655050992966,0.04980761557817459,0.056015919893980026,0.13475322723388672,614,,,,,,,
,3074,,,,,,,,614,0.2808489203453064,0.37210413813591003,0.10043041408061981,0.04474837705492973,0.031051460653543472,0.034568626433610916,0.1439586579799652
3.075e-05,3075,,,,,,,,,,,,,,,
,3079,0.33097612857818604,0.4169957935810089,0.07299476116895676,0.03601420298218727,0.025592707097530365,0.03126802295446396,0.1523069441318512,615,,,,,,,
,3079,,,,,,,,615,0.26074957847595215,0.3394029438495636,0.08341635018587112,0.030744774267077446,0.01869593933224678,0.023788146674633026,0.12613296508789062
3.08e-05,3080,,,,,,,,,,,,,,,
,3084,0.25506412982940674,0.304145872592926,0.07710997760295868,0.0292278453707695,0.022912731394171715,0.027002425864338875,0.11924383044242859,616,,,,,,,
,3084,,,,,,,,616,0.25309160351753235,0.30571696162223816,0.08474936336278915,0.04614303261041641,0.028904065489768982,0.03482483699917793,0.12557165324687958
3.0850000000000004e-05,3085,,,,,,,,,,,,,,,
,3089,0.2569432854652405,0.3102685511112213,0.08379944413900375,0.03720947355031967,0.026277445256710052,0.02913903445005417,0.12393954396247864,617,,,,,,,
,3089,,,,,,,,617,0.28866609930992126,0.36783933639526367,0.09934400767087936,0.050914131104946136,0.031930480152368546,0.03744135797023773,0.14602257311344147
3.09e-05,3090,,,,,,,,,,,,,,,
,3094,0.2893739640712738,0.345733642578125,0.11455682665109634,0.06927090138196945,0.05041975900530815,0.05094904825091362,0.1533840298652649,618,,,,,,,
,3094,,,,,,,,618,0.30780696868896484,0.3624817728996277,0.09081213921308517,0.0375853031873703,0.018433215096592903,0.025522666051983833,0.14044034481048584
3.095e-05,3095,,,,,,,,,,,,,,,
,3099,0.39785268902778625,0.4383387267589569,0.18649810552597046,0.11749444901943207,0.10186728090047836,0.111084945499897,0.2255227267742157,619,,,,,,,
,3099,,,,,,,,619,0.23506739735603333,0.32522010803222656,0.05379420518875122,0.018553372472524643,0.0119014298543334,0.01456098910421133,0.10984958708286285
3.1e-05,3100,,,,,,,,,,,,,,,
,3104,0.2522682547569275,0.3230820298194885,0.08414355665445328,0.03229494392871857,0.02256823517382145,0.023652737960219383,0.12300162762403488,620,,,,,,,
,3104,,,,,,,,620,0.35110989212989807,0.3970637321472168,0.1213805079460144,0.052514076232910156,0.03195163235068321,0.037922076880931854,0.1653236597776413
3.105e-05,3105,,,,,,,,,,,,,,,
,3109,0.34764596819877625,0.40420570969581604,0.12321137636899948,0.07697492092847824,0.04743024334311485,0.0593571811914444,0.17647090554237366,621,,,,,,,
,3109,,,,,,,,621,0.2715676426887512,0.3462669253349304,0.09193208068609238,0.06003868579864502,0.03843268007040024,0.04741442948579788,0.14260874688625336
3.1100000000000004e-05,3110,,,,,,,,,,,,,,,
,3114,0.3217034339904785,0.41155120730400085,0.11734729260206223,0.06939149647951126,0.052561864256858826,0.06089084967970848,0.17224101722240448,622,,,,,,,
,3114,,,,,,,,622,0.22946833074092865,0.3198036849498749,0.034849099814891815,0.015781713649630547,0.009999976493418217,0.010123458690941334,0.10333770513534546
3.115e-05,3115,,,,,,,,,,,,,,,
,3119,0.24741792678833008,0.3585868179798126,0.04673134163022041,0.026449616998434067,0.01782085746526718,0.020851831883192062,0.11964306235313416,623,,,,,,,
,3119,,,,,,,,623,0.3135334253311157,0.37952736020088196,0.0850641280412674,0.03758770972490311,0.01950172707438469,0.024018391966819763,0.1432054489850998
3.12e-05,3120,,,,,,,,,,,,,,,
,3124,0.21750903129577637,0.3306446373462677,0.057370804250240326,0.02648829109966755,0.01780681312084198,0.022133883088827133,0.1119922399520874,624,,,,,,,
,3124,,,,,,,,624,0.31577378511428833,0.3839554488658905,0.11754593998193741,0.05909521505236626,0.039466843008995056,0.03731552138924599,0.15885880589485168
3.125e-05,3125,,,,,,,,,,,,,,,
,3129,0.3600406050682068,0.4219447672367096,0.12397483736276627,0.06677527725696564,0.03565673157572746,0.03767275810241699,0.17434416711330414,625,,,,,,,
,3129,,,,,,,,625,0.2914831340312958,0.35751157999038696,0.08099939674139023,0.043951280415058136,0.03027496673166752,0.03613418713212013,0.14005909860134125
3.13e-05,3130,,,,,,,,,,,,,,,
,3134,0.22164717316627502,0.3156324625015259,0.07506109774112701,0.03275309503078461,0.02527051419019699,0.027692429721355438,0.11634280532598495,626,,,,,,,
,3134,,,,,,,,626,0.32925945520401,0.41032060980796814,0.15754245221614838,0.09544973075389862,0.06151498109102249,0.06453481316566467,0.18643701076507568
3.135e-05,3135,,,,,,,,,,,,,,,
,3139,0.3271004855632782,0.3940114378929138,0.16100402176380157,0.09704607725143433,0.07146888971328735,0.08629480004310608,0.18948762118816376,627,,,,,,,
,3139,,,,,,,,627,0.29318851232528687,0.34391096234321594,0.06919356435537338,0.02503274753689766,0.016097841784358025,0.019681425765156746,0.12785084545612335
3.1400000000000004e-05,3140,,,,,,,,,,,,,,,
,3144,0.28862571716308594,0.36121028661727905,0.07608258724212646,0.027768574655056,0.019280774518847466,0.02575497329235077,0.13312049210071564,628,,,,,,,
,3144,,,,,,,,628,0.23406653106212616,0.31688565015792847,0.056243427097797394,0.021569933742284775,0.012891571037471294,0.014598491601645947,0.10937593877315521
3.145e-05,3145,,,,,,,,,,,,,,,
,3149,0.28058335185050964,0.3778643012046814,0.08520103245973587,0.045080721378326416,0.029806537553668022,0.029597846791148186,0.14135563373565674,629,,,,,,,
,3149,,,,,,,,629,0.23453567922115326,0.3153676390647888,0.03853278607130051,0.008831016719341278,0.00752873532474041,0.008985744789242744,0.10229694098234177
3.15e-05,3150,,,,,,,,,,,,,,,
,3154,0.32182177901268005,0.3856259286403656,0.10114796459674835,0.0656859502196312,0.03535369783639908,0.044203173369169235,0.1589730829000473,630,,,,,,,
,3154,,,,,,,,630,0.30329176783561707,0.36779990792274475,0.08428627997636795,0.04426530376076698,0.023628000169992447,0.029567496851086617,0.14213979244232178
3.155e-05,3155,,,,,,,,,,,,,,,
,3159,0.27885445952415466,0.35419049859046936,0.07733409106731415,0.03805780038237572,0.022789133712649345,0.02872050367295742,0.13332441449165344,631,,,,,,,
,3159,,,,,,,,631,0.25435981154441833,0.3353862464427948,0.0850909948348999,0.044364746659994125,0.025679761543869972,0.031230604276061058,0.12935203313827515
3.16e-05,3160,,,,,,,,,,,,,,,
,3164,0.3607846796512604,0.4140061140060425,0.15883156657218933,0.1002565398812294,0.07630951702594757,0.08880025893449783,0.19983145594596863,632,,,,,,,
,3164,,,,,,,,632,0.20651096105575562,0.2745559513568878,0.05410950630903244,0.015010395087301731,0.010041197761893272,0.011920640245079994,0.09535811841487885
3.1650000000000004e-05,3165,,,,,,,,,,,,,,,
,3169,0.17565765976905823,0.2500753104686737,0.035545289516448975,0.018331294879317284,0.015635443851351738,0.01744212955236435,0.08544786274433136,633,,,,,,,
,3169,,,,,,,,633,0.27914586663246155,0.3661758005619049,0.09203823655843735,0.05322130769491196,0.027528872713446617,0.037833038717508316,0.14265719056129456
3.1700000000000005e-05,3170,,,,,,,,,,,,,,,
,3174,0.24627724289894104,0.3266927897930145,0.07428555190563202,0.03630737215280533,0.02519248053431511,0.02867913246154785,0.12290576100349426,634,,,,,,,
,3174,,,,,,,,634,0.29978543519973755,0.3658742904663086,0.11540094017982483,0.05722396448254585,0.03392719477415085,0.03869498521089554,0.15181779861450195
3.175e-05,3175,,,,,,,,,,,,,,,
,3179,0.2846084237098694,0.3819143772125244,0.060148194432258606,0.01797482930123806,0.015304242260754108,0.018700262531638145,0.1297750622034073,635,,,,,,,
,3179,,,,,,,,635,0.2669714093208313,0.33904850482940674,0.05948061868548393,0.028112057596445084,0.013771414756774902,0.016800541430711746,0.12069743126630783
3.18e-05,3180,,,,,,,,,,,,,,,
,3184,0.25827619433403015,0.35076647996902466,0.053204797208309174,0.025793880224227905,0.019409988075494766,0.022594090551137924,0.12167423963546753,636,,,,,,,
,3184,,,,,,,,636,0.3008309304714203,0.33639732003211975,0.09624435752630234,0.04632462188601494,0.024816028773784637,0.030415812507271767,0.1391715109348297
3.185e-05,3185,,,,,,,,,,,,,,,
,3189,0.16878637671470642,0.2913818359375,0.027424242347478867,0.02179609425365925,0.013531278818845749,0.015006649307906628,0.08965441584587097,637,,,,,,,
,3189,,,,,,,,637,0.301518052816391,0.3633095324039459,0.11081350594758987,0.038605932146310806,0.019707102328538895,0.025364119559526443,0.1432197093963623
3.19e-05,3190,,,,,,,,,,,,,,,
,3194,0.21352273225784302,0.32204195857048035,0.08542807400226593,0.04431312903761864,0.0376632958650589,0.04473007097840309,0.12461654841899872,638,,,,,,,
,3194,,,,,,,,638,0.2748231887817383,0.32595011591911316,0.07701995223760605,0.03199222311377525,0.017377106472849846,0.020298419520258904,0.12457683682441711
3.1950000000000004e-05,3195,,,,,,,,,,,,,,,
,3199,0.25746044516563416,0.3038623332977295,0.0973968356847763,0.04838813096284866,0.034147702157497406,0.04032052680850029,0.13026267290115356,639,,,,,,,
,3199,,,,,,,,639,0.2440466284751892,0.334427148103714,0.06452560424804688,0.03180462867021561,0.020964063704013824,0.025499887764453888,0.12021131813526154
3.2000000000000005e-05,3200,,,,,,,,,,,,,,,
,3204,0.24233652651309967,0.3228318691253662,0.052343472838401794,0.024749230593442917,0.0187347661703825,0.022775810211896896,0.11396194994449615,640,,,,,,,
,3204,,,,,,,,640,0.20509670674800873,0.2705482542514801,0.033848196268081665,0.015229197219014168,0.009036635048687458,0.010322955437004566,0.0906803235411644
3.205e-05,3205,,,,,,,,,,,,,,,
,3209,0.2579317092895508,0.34484732151031494,0.04414057359099388,0.025545593351125717,0.017327817156910896,0.019000519067049026,0.11813225597143173,641,,,,,,,
,3209,,,,,,,,641,0.26187723875045776,0.3374752104282379,0.07824418693780899,0.02325500175356865,0.017934247851371765,0.02022387646138668,0.12316829711198807
3.21e-05,3210,,,,,,,,,,,,,,,
,3214,0.2831225097179413,0.37023600935935974,0.07086258381605148,0.034993257373571396,0.02040668949484825,0.024170249700546265,0.13396522402763367,642,,,,,,,
,3214,,,,,,,,642,0.29695069789886475,0.3614721894264221,0.08493627607822418,0.04273331165313721,0.02409093827009201,0.028789816424250603,0.1398288756608963
3.215e-05,3215,,,,,,,,,,,,,,,
,3219,0.27244555950164795,0.334136426448822,0.08202328532934189,0.04891899228096008,0.039950162172317505,0.04640728607773781,0.1373136192560196,643,,,,,,,
,3219,,,,,,,,643,0.2638883888721466,0.3367947041988373,0.07671374082565308,0.03758564218878746,0.020758379250764847,0.02577495388686657,0.12691931426525116
3.2200000000000003e-05,3220,,,,,,,,,,,,,,,
,3224,0.3057645559310913,0.3892120122909546,0.05398214980959892,0.028457146137952805,0.01922527514398098,0.019761377945542336,0.13606709241867065,644,,,,,,,
,3224,,,,,,,,644,0.33244770765304565,0.35835230350494385,0.13220764696598053,0.0729997530579567,0.03592497110366821,0.04636472091078758,0.16304951906204224
3.2250000000000005e-05,3225,,,,,,,,,,,,,,,
,3229,0.27790459990501404,0.327762633562088,0.11648108810186386,0.04647977650165558,0.030957041308283806,0.03431571274995804,0.13898347318172455,645,,,,,,,
,3229,,,,,,,,645,0.25194644927978516,0.3323729932308197,0.06974121183156967,0.026236355304718018,0.015837518498301506,0.018674878403544426,0.11913490295410156
3.2300000000000006e-05,3230,,,,,,,,,,,,,,,
,3234,0.27872270345687866,0.35921987891197205,0.08705215156078339,0.037709157913923264,0.021494675427675247,0.02837897464632988,0.13542960584163666,646,,,,,,,
,3234,,,,,,,,646,0.28064823150634766,0.35517993569374084,0.08920618891716003,0.04161519557237625,0.026420099660754204,0.0242683794349432,0.13622300326824188
3.235e-05,3235,,,,,,,,,,,,,,,
,3239,0.18951363861560822,0.276767373085022,0.03680645674467087,0.01902708038687706,0.014538430608808994,0.01598968915641308,0.09210710972547531,647,,,,,,,
,3239,,,,,,,,647,0.30122748017311096,0.3556946814060211,0.1196971908211708,0.056394241750240326,0.032954465597867966,0.039419129490852356,0.15089786052703857
3.24e-05,3240,,,,,,,,,,,,,,,
,3244,0.227033793926239,0.31511253118515015,0.08310151845216751,0.057133208960294724,0.031715430319309235,0.03950471058487892,0.125600203871727,648,,,,,,,
,3244,,,,,,,,648,0.2696748375892639,0.33729982376098633,0.06669789552688599,0.03125526383519173,0.01466675940901041,0.015068147331476212,0.122443787753582
3.245e-05,3245,,,,,,,,,,,,,,,
,3249,0.34306201338768005,0.3983716368675232,0.15205620229244232,0.0878412052989006,0.05754857510328293,0.07367483526468277,0.1854257434606552,649,,,,,,,
,3249,,,,,,,,649,0.2968848943710327,0.3396349251270294,0.11558888852596283,0.052830468863248825,0.028280336409807205,0.037813570350408554,0.14517217874526978
3.2500000000000004e-05,3250,,,,,,,,,,,,,,,
,3254,0.24750900268554688,0.32090455293655396,0.08467227220535278,0.0435149110853672,0.02718726359307766,0.03204893693327904,0.12597283720970154,650,,,,,,,
,3254,,,,,,,,650,0.2536587119102478,0.3300476372241974,0.09728259593248367,0.04610283672809601,0.026419630274176598,0.02941097691655159,0.13048706948757172
3.2550000000000005e-05,3255,,,,,,,,,,,,,,,
,3259,0.2330130636692047,0.31196439266204834,0.04983990266919136,0.021575680002570152,0.02039925940334797,0.022009195759892464,0.10980024933815002,651,,,,,,,
,3259,,,,,,,,651,0.2813710570335388,0.3476133346557617,0.07351472973823547,0.035943612456321716,0.01783538982272148,0.026290981099009514,0.13042818009853363
3.26e-05,3260,,,,,,,,,,,,,,,
,3264,0.32466134428977966,0.3928755819797516,0.15279465913772583,0.09070495516061783,0.056942522525787354,0.0698079988360405,0.18129783868789673,652,,,,,,,
,3264,,,,,,,,652,0.28862112760543823,0.35152143239974976,0.07915452122688293,0.036771729588508606,0.01793026551604271,0.02323930151760578,0.132873073220253
3.265e-05,3265,,,,,,,,,,,,,,,
,3269,0.2502114474773407,0.34901025891304016,0.037699200212955475,0.019081955775618553,0.014645464718341827,0.013461771421134472,0.11401835083961487,653,,,,,,,
,3269,,,,,,,,653,0.28072986006736755,0.352017879486084,0.08043978363275528,0.03150855749845505,0.016031358391046524,0.01908120885491371,0.12996810674667358
3.27e-05,3270,,,,,,,,,,,,,,,
,3274,0.2579484283924103,0.33042582869529724,0.1170540377497673,0.0692518875002861,0.049431681632995605,0.05428139120340347,0.1463988721370697,654,,,,,,,
,3274,,,,,,,,654,0.29127293825149536,0.3612145781517029,0.07093952596187592,0.03354726731777191,0.015484780073165894,0.022022824734449387,0.13241365551948547
3.275e-05,3275,,,,,,,,,,,,,,,
,3279,0.2463628053665161,0.346993088722229,0.08429020643234253,0.024554912000894547,0.017275255173444748,0.018953969702124596,0.12307171523571014,655,,,,,,,
